0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1,1,1,1,0,0,0,0,0,0,1,0,0,4,1,1,1,1,1,1,0,1,1,0,0,0,1,6,1,65,95,79,89,75,2
1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,82,96,74,90,79,2
0,1,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,1,0,1,0,0,1,1,1,1,4,0,67,85,92,71,90,1
0,1,0,0,0,0,0,0,1,0,0,1,1,3,0,0,1,0,1,0,1,0,1,0,1,0,1,5,1,84,95,89,64,93,1
0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,0,0,1,1,0,1,1,0,0,5,0,83,84,78,62,81,3
0,1,1,1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,0,0,0,1,1,1,0,0,4,0,80,60,86,88,73,0
1,0,0,0,0,1,0,1,1,1,0,1,0,3,0,0,0,0,0,0,1,1,1,0,1,0,1,6,1,52,87,71,69,89,3
0,1,0,0,0,1,1,1,0,0,0,0,1,4,0,1,0,0,1,1,1,1,0,1,1,1,1,7,1,62,88,87,63,88,3
0,1,0,0,0,1,0,1,0,0,0,1,1,3,1,1,0,0,1,1,1,1,1,0,1,0,1,7,3,69,83,76,83,92,1
1,1,1,1,0,1,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,1,1,1,0,0,6,1,89,85,83,97,92,2
0,0,0,0,0,1,1,0,1,0,1,0,0,4,0,1,0,0,0,1,0,1,0,0,1,1,1,5,1,52,71,68,62,93,3
0,1,1,1,0,0,0,0,0,0,0,1,1,4,1,1,1,1,1,1,0,1,1,1,0,0,1,6,0,65,98,76,86,97,2
1,0,1,1,1,1,0,1,0,0,1,1,0,4,0,1,1,1,1,1,0,1,1,1,0,0,1,6,3,78,91,70,86,78,0
1,0,1,1,1,0,0,0,0,0,0,0,0,4,1,1,1,0,1,1,1,1,1,1,0,1,0,6,2,95,61,86,88,98,0
1,1,1,0,1,0,0,0,0,1,1,1,0,4,0,0,1,1,1,1,0,0,1,1,0,0,0,6,3,83,92,95,95,99,0
0,1,0,0,0,1,1,1,1,0,0,0,0,4,1,1,0,1,0,0,1,1,1,1,1,1,1,5,1,53,80,81,76,71,3
0,1,0,0,0,0,0,1,1,1,1,1,1,3,0,1,1,0,1,0,1,0,0,0,1,1,1,6,1,67,94,79,60,86,1
0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,6,1,56,82,82,57,98,3
1,1,1,0,1,0,0,1,0,0,1,0,0,4,0,1,1,1,1,0,0,1,1,1,0,0,1,4,0,84,84,82,87,91,0
1,1,1,1,0,0,0,0,0,0,0,1,0,4,1,1,1,1,0,1,0,0,1,1,1,0,1,4,3,91,78,88,99,98,2
1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,0,1,1,0,0,0,4,3,94,78,60,86,96,2
1,1,1,1,1,1,0,1,0,0,0,0,0,4,0,0,1,1,1,0,0,0,1,0,1,0,1,6,1,72,67,96,88,85,2
1,1,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,0,1,1,1,1,1,4,3,91,66,88,88,99,0
1,1,0,0,0,0,1,1,1,0,0,1,0,4,0,0,1,0,1,0,1,1,0,1,1,0,1,5,1,51,94,83,60,97,3
1,0,0,0,0,0,0,1,0,0,1,1,0,4,1,0,0,1,0,0,0,0,1,1,1,0,1,7,2,90,97,85,89,98,1
0,0,0,0,0,0,0,1,1,0,1,1,0,3,1,0,1,0,1,0,0,1,0,0,1,1,1,6,0,88,99,76,66,95,1
0,1,0,0,0,0,1,1,0,0,0,1,0,4,0,1,1,0,1,0,0,1,0,0,0,1,1,6,0,80,99,85,63,82,3
0,1,1,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,1,0,1,0,0,1,1,1,1,7,0,76,80,80,75,99,1
1,1,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,1,0,1,0,4,3,84,96,68,92,81,2
0,0,0,1,0,1,1,1,0,1,0,1,1,4,1,1,1,0,0,0,1,1,0,1,1,1,0,6,0,65,83,93,72,78,3
1,1,1,0,1,0,0,0,0,1,0,1,1,4,0,0,0,1,1,0,0,1,1,0,0,0,1,4,2,91,75,83,84,93,0
1,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,1,1,0,0,0,1,1,0,0,1,6,1,86,98,95,92,91,2
0,0,0,0,1,1,1,1,0,1,0,0,1,4,0,1,1,1,1,1,1,0,0,1,1,0,1,7,3,82,76,99,82,93,3
0,1,1,0,0,0,0,1,0,1,0,1,1,4,1,0,0,0,0,1,0,1,1,0,1,0,1,4,3,72,95,80,71,99,1
0,0,0,0,0,1,0,1,1,1,0,1,0,4,0,1,0,1,1,0,1,0,0,1,1,1,1,6,2,74,77,71,54,79,3
1,1,0,1,1,0,0,1,0,0,0,0,0,3,1,0,1,1,1,1,0,0,1,1,1,0,1,6,3,68,80,76,96,80,2
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,1,0,0,1,1,1,1,0,1,1,1,7,0,84,85,78,50,86,3
1,0,0,0,0,1,0,1,1,0,1,1,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,7,1,63,77,63,78,96,3
0,0,0,0,0,0,0,1,1,1,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,1,1,7,0,65,97,99,69,87,1
1,0,0,0,0,1,0,0,0,1,0,0,1,3,0,1,0,0,0,0,1,1,0,1,1,1,1,6,2,71,89,74,62,94,3
1,1,0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,1,0,0,0,1,4,0,89,79,71,96,83,2
1,1,1,0,0,1,0,0,0,0,0,0,0,3,0,1,1,1,1,1,0,1,1,1,0,0,0,7,2,86,89,67,92,89,0
0,0,0,1,0,1,1,1,1,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0,0,7,0,53,75,69,74,79,3
0,1,0,0,0,1,0,1,0,1,1,1,1,4,1,0,0,0,1,0,1,1,0,0,0,1,1,5,0,75,95,73,80,95,1
1,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,0,0,1,1,0,1,1,6,3,97,92,65,80,86,0
1,1,0,1,0,0,1,1,0,0,1,0,0,3,0,1,0,0,0,1,0,1,1,0,0,0,0,4,2,76,74,66,86,81,2
1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,1,1,0,0,0,1,0,0,0,1,6,3,91,83,78,67,99,1
0,1,1,0,1,0,0,1,0,0,1,0,1,4,0,0,0,1,1,1,0,0,1,1,0,0,1,7,2,96,89,75,97,90,0
1,1,1,1,1,0,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,0,1,0,1,1,0,7,0,95,92,61,93,82,2
0,0,0,1,1,1,1,1,0,0,0,0,1,3,1,0,0,1,1,0,1,1,1,1,1,1,1,7,1,56,99,97,58,88,3
0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,1,0,0,1,0,0,1,0,1,0,1,1,6,3,71,85,79,62,93,3
0,0,0,1,0,1,1,1,1,0,0,1,1,3,1,1,0,0,1,0,1,1,0,0,1,1,1,5,3,71,95,68,56,70,3
1,0,0,0,1,1,1,1,1,1,1,1,0,3,1,0,0,0,0,1,1,1,1,1,1,0,1,7,0,55,87,94,53,79,3
1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,0,0,1,1,0,1,1,4,1,70,61,87,92,77,2
1,1,1,0,1,0,0,0,1,0,1,0,0,4,0,0,1,1,1,1,0,0,1,1,1,0,0,5,1,97,72,97,95,97,0
0,0,0,1,0,1,0,0,1,1,1,1,1,4,1,0,0,0,1,0,1,0,0,0,1,0,0,7,2,82,87,89,77,82,1
1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,1,1,1,0,0,0,1,0,0,0,1,5,0,90,71,65,98,72,0
0,0,0,0,0,1,1,1,0,0,0,1,0,3,1,0,0,1,1,1,1,0,1,1,1,0,1,7,2,84,91,73,78,87,3
0,0,0,1,0,1,0,1,0,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,1,0,1,5,0,61,73,92,51,77,3
0,0,0,0,0,0,1,1,1,0,1,1,0,4,1,0,0,1,1,1,0,1,1,1,1,0,1,4,0,70,88,78,84,86,1
1,1,1,0,1,0,0,0,0,1,1,1,0,4,0,1,1,0,0,1,0,1,1,0,0,1,1,6,2,78,67,86,84,94,0
1,0,0,0,0,1,1,1,1,1,0,0,0,4,1,0,0,1,0,1,1,1,0,0,1,0,1,7,1,66,90,72,63,81,3
1,1,1,0,1,0,1,0,0,0,0,1,0,4,0,1,1,1,1,1,0,1,0,1,0,0,0,4,1,98,99,72,89,95,0
1,1,1,0,0,0,0,0,1,1,1,0,0,3,0,0,1,0,1,0,0,1,1,1,0,0,1,7,0,87,91,70,82,74,0
1,0,0,0,0,0,1,1,0,1,1,0,0,4,0,1,0,0,1,0,1,1,0,1,0,0,1,5,1,60,84,67,57,86,3
1,1,0,0,1,0,0,1,1,0,0,0,0,4,0,0,1,1,1,1,1,1,0,0,1,0,0,5,2,76,93,77,88,74,0
1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,1,0,0,1,7,3,86,99,64,88,96,2
0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,1,1,0,0,1,7,0,95,87,61,92,75,0
1,1,0,1,1,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,1,1,0,1,1,1,7,2,99,64,94,87,89,2
1,1,1,1,1,1,0,1,0,0,0,0,0,3,0,1,1,1,0,0,1,0,1,1,1,0,1,7,3,98,89,72,97,93,2
1,0,1,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,1,1,1,0,0,1,7,3,76,72,91,93,96,0
0,0,0,1,0,0,0,0,1,0,1,1,1,4,0,0,0,0,1,0,1,1,0,0,1,1,1,7,0,66,97,84,87,83,1
0,1,0,0,0,0,0,1,0,1,0,0,1,4,1,1,0,1,1,0,1,0,0,0,1,0,1,7,1,73,81,94,78,95,1
1,1,1,1,1,1,1,1,0,0,0,0,0,3,1,1,1,0,1,1,0,0,1,1,0,1,1,4,2,76,99,78,88,72,2
0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,1,1,0,1,1,0,0,1,1,0,4,3,75,95,96,65,93,1
0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0,0,1,0,1,1,0,1,0,1,1,6,0,71,93,98,67,87,3
1,1,1,0,1,0,1,0,0,0,1,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,1,7,1,95,93,98,81,91,0
0,1,1,1,0,0,0,0,1,1,0,0,0,3,1,1,1,1,1,1,0,0,1,1,1,0,1,6,3,87,67,75,98,80,2
1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,1,0,0,0,0,4,1,66,86,81,93,85,2
1,0,0,0,0,1,1,1,1,1,0,0,1,3,1,0,0,0,1,0,0,1,0,0,0,1,1,6,3,84,82,91,72,71,3
1,1,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,1,1,0,0,0,1,1,0,1,1,5,0,85,84,82,93,96,2
0,1,1,0,1,0,0,1,0,0,0,0,0,3,0,1,1,0,1,1,0,0,1,1,0,1,1,4,3,77,92,90,98,73,0
0,0,0,0,0,1,1,0,1,0,0,1,0,4,1,1,0,1,0,0,1,1,1,1,1,1,1,7,1,62,95,91,62,88,3
1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,1,1,0,0,1,1,0,0,1,7,1,88,84,93,81,74,0
1,0,1,1,1,1,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,1,1,1,1,1,4,3,88,97,76,97,87,2
1,1,0,1,1,1,1,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,1,0,1,0,0,4,3,92,95,80,91,79,2
0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,1,1,0,1,0,0,1,1,1,1,5,2,83,96,64,71,88,3
0,0,0,0,0,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,1,0,0,1,1,1,1,5,3,60,75,87,67,95,3
1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,1,1,1,0,0,1,6,1,95,98,95,90,87,0
0,1,1,1,1,1,0,0,0,1,0,0,1,4,1,0,1,1,1,1,1,0,0,1,1,0,1,4,3,82,79,62,86,71,2
0,1,0,0,0,0,1,1,0,1,1,1,0,4,1,0,1,0,0,0,0,1,1,0,1,1,0,7,0,84,80,73,88,99,1
0,0,0,1,0,0,1,1,1,1,1,0,0,4,1,0,1,1,1,0,0,0,0,0,1,1,1,5,0,74,99,97,72,83,1
1,1,1,0,1,0,1,0,0,0,0,1,1,3,0,1,1,0,1,1,0,0,1,0,0,0,0,7,1,84,99,83,98,92,0
0,0,0,0,0,1,1,1,0,0,0,1,0,4,0,1,0,0,0,0,1,1,1,0,0,0,1,6,1,72,85,69,51,94,3
1,0,1,1,0,1,1,1,0,0,0,0,1,4,1,0,1,1,1,0,0,0,1,1,0,0,0,6,1,88,63,91,99,94,2
1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,0,0,1,1,6,1,82,80,71,90,70,2
1,0,0,0,1,1,1,1,0,1,0,0,1,3,1,0,0,0,1,0,1,1,0,1,1,0,0,6,1,64,96,97,72,97,1
1,0,1,1,0,0,0,1,0,1,0,0,1,3,1,0,0,0,1,1,1,1,1,0,1,1,1,7,1,71,93,94,72,96,1
0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,0,1,0,0,0,1,0,1,1,0,1,1,5,0,80,83,69,63,96,3
1,1,1,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,1,1,0,0,1,1,1,0,0,7,1,96,72,94,80,88,0
1,0,0,0,0,1,1,1,1,0,0,1,1,4,0,1,1,0,0,0,1,1,1,0,1,0,0,6,2,61,84,91,84,76,3
1,1,1,1,0,0,1,1,0,0,1,0,0,4,0,0,1,1,1,0,0,0,1,1,0,0,1,4,1,90,63,77,93,72,2
1,1,0,1,1,1,0,0,0,0,0,0,0,4,1,0,1,1,0,1,0,0,1,1,1,0,0,5,0,91,85,70,92,80,2
0,1,1,1,1,1,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,1,1,1,0,1,1,4,2,84,90,92,94,72,0
0,0,0,0,0,0,0,1,0,1,1,0,1,4,0,0,1,0,1,0,0,1,1,1,1,1,0,4,0,82,87,94,87,95,1
0,1,0,0,1,1,0,1,1,1,0,0,0,4,0,0,1,0,0,0,1,1,1,0,1,1,1,5,2,76,99,79,72,72,3
0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,1,7,3,57,70,96,51,70,3
1,0,1,0,1,0,0,0,1,0,0,1,0,4,1,0,1,1,0,1,0,1,1,0,0,0,1,6,2,86,83,97,99,97,0
1,0,1,1,0,0,1,1,0,0,0,1,0,4,0,0,1,1,1,0,1,0,1,1,0,1,0,7,0,94,70,83,94,90,2
1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,1,5,3,99,79,78,88,93,0
1,1,1,1,1,1,1,0,0,1,0,0,0,4,1,1,1,0,1,1,0,0,1,1,0,0,1,4,2,92,69,87,93,75,2
1,1,1,1,1,1,0,0,1,0,0,0,0,4,0,1,1,0,1,0,0,0,1,1,0,0,1,4,1,92,67,70,81,91,0
0,0,0,0,0,1,0,0,0,1,0,1,1,4,1,1,1,0,0,0,1,0,1,0,0,1,1,4,1,65,96,99,87,98,1
1,1,1,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,1,0,0,0,1,1,0,0,1,5,3,91,66,60,99,73,0
0,0,1,0,0,1,0,1,0,1,1,1,1,4,1,0,0,0,0,0,0,1,0,0,0,1,1,7,2,71,94,75,73,85,1
1,1,1,0,1,0,0,0,1,0,0,0,0,3,1,1,1,1,1,1,0,0,1,1,0,1,0,5,3,69,60,99,91,93,2
1,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,1,6,1,70,86,80,61,99,3
0,0,0,0,0,1,1,1,1,1,0,0,0,3,1,1,1,1,1,0,0,1,0,0,1,0,0,6,0,67,88,74,83,74,3
1,1,0,1,0,1,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,1,1,1,1,0,1,5,0,87,97,79,96,83,2
0,1,0,0,0,0,0,1,1,1,0,1,1,4,1,0,0,0,0,0,0,1,1,1,1,0,1,7,0,88,80,72,81,94,1
0,0,0,0,1,1,1,1,1,0,1,1,1,4,0,0,0,1,1,0,0,0,0,1,1,0,0,7,0,77,99,63,85,95,3
0,0,0,0,0,0,0,1,1,1,0,1,1,4,1,0,0,0,1,0,1,0,1,0,1,1,1,5,1,75,94,72,89,81,1
1,1,1,1,0,0,0,0,0,1,0,0,0,4,1,0,1,1,0,1,1,0,1,1,0,0,1,7,1,67,71,83,99,91,2
1,1,1,0,1,0,0,0,0,0,0,1,1,4,0,0,1,0,0,1,1,0,1,1,0,0,1,6,1,91,64,81,95,90,0
1,1,1,0,0,0,0,1,0,0,1,0,0,3,0,1,1,0,1,1,0,1,1,0,0,0,1,6,0,78,62,91,80,81,0
1,1,1,1,1,1,0,1,0,0,1,0,0,4,1,1,0,0,1,1,0,0,1,0,0,0,1,7,1,73,74,95,91,84,2
0,1,0,1,0,0,0,0,1,0,1,0,1,3,1,1,0,0,1,1,1,1,0,0,0,1,1,5,0,65,92,97,77,98,1
0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,7,1,67,71,70,64,98,3
1,1,0,1,1,0,0,1,0,1,0,0,0,4,0,1,1,0,0,1,0,0,1,1,1,1,1,7,1,92,81,62,90,91,2
1,1,0,1,0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,0,1,0,1,0,0,0,1,7,2,70,61,77,89,99,2
0,1,0,1,0,0,1,0,0,0,0,0,0,4,1,0,1,1,1,1,0,0,1,0,0,1,1,5,3,99,70,68,90,88,2
0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,1,6,0,70,96,95,52,92,3
0,1,0,0,0,0,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,1,0,1,1,0,1,7,1,56,83,80,75,73,3
1,1,1,0,0,1,1,0,0,0,0,1,1,3,0,1,0,1,1,1,0,0,1,0,0,0,1,6,1,91,93,65,93,97,0
1,1,0,1,1,1,0,1,0,0,1,0,0,3,1,0,1,1,1,1,0,0,1,1,0,0,1,5,3,99,98,65,89,95,2
0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,1,1,1,0,0,1,5,1,98,69,78,87,92,2
0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1,0,0,0,1,1,1,1,1,5,2,71,96,90,89,91,2
0,1,1,0,1,0,0,0,0,1,1,0,0,4,0,1,1,1,1,1,1,1,1,1,0,1,1,6,0,93,60,74,87,79,0
1,0,1,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,0,1,0,0,0,1,5,3,75,66,76,90,88,0
0,1,0,0,1,0,1,1,1,1,0,1,0,4,1,1,0,1,0,0,1,0,1,1,0,1,1,6,3,71,85,67,51,79,3
1,1,0,1,1,0,0,0,0,0,1,1,0,4,0,0,1,1,1,1,0,0,1,0,1,0,1,4,0,66,79,60,91,75,2
0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,1,6,2,57,99,65,83,76,3
1,1,1,0,0,0,0,1,0,0,1,0,0,3,0,1,1,1,1,0,0,1,1,1,1,0,0,6,3,77,69,92,87,75,0
1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,1,0,1,0,6,0,99,93,95,99,82,2
1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,1,1,0,0,1,7,3,88,69,96,91,77,2
1,1,1,0,1,1,1,0,0,0,1,0,0,4,1,1,0,1,1,1,0,1,1,0,0,0,0,6,1,75,94,61,98,97,0
1,1,1,0,1,1,1,0,0,0,0,0,0,4,1,1,0,0,1,1,1,0,1,1,0,0,0,6,2,78,63,65,80,89,0
1,0,0,1,0,1,0,1,0,0,0,0,0,4,0,0,0,1,1,1,1,0,1,1,1,1,0,7,3,72,61,64,96,98,2
0,0,0,0,1,0,1,1,0,0,0,0,1,3,1,1,0,1,0,0,1,1,0,1,0,1,1,7,2,79,71,84,82,72,3
0,0,0,0,0,1,1,0,1,0,1,1,0,3,1,0,0,1,1,0,0,1,1,1,1,0,1,6,0,52,93,84,66,84,3
0,0,0,0,0,0,1,1,1,0,0,1,1,4,0,1,0,0,0,1,1,0,0,1,1,1,1,7,1,57,84,75,55,71,3
1,0,0,0,0,1,1,1,0,0,0,1,0,4,0,0,0,0,0,0,1,1,1,1,1,1,1,6,3,67,76,62,74,88,3
1,0,1,0,1,0,0,0,0,0,1,0,0,4,0,1,1,1,1,0,0,0,1,1,1,0,0,6,3,80,66,78,92,77,0
0,0,0,0,1,1,1,0,0,1,0,1,0,4,1,1,0,0,0,0,0,1,1,1,1,0,0,6,1,59,95,76,81,76,3
0,1,0,0,0,1,1,0,1,1,1,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,1,6,1,50,88,75,71,98,3
0,1,0,0,1,1,1,1,1,1,0,0,0,4,0,0,1,1,1,0,1,1,0,1,1,0,0,6,2,64,88,86,60,76,3
1,1,0,1,0,1,0,1,0,0,1,0,0,3,0,1,1,1,1,1,0,0,1,1,1,0,1,7,2,83,72,96,97,95,2
0,0,0,0,1,1,1,1,1,0,1,0,1,4,1,1,0,0,0,1,1,1,0,1,1,1,1,6,1,57,88,75,84,99,3
0,0,0,0,0,1,1,1,1,0,1,0,0,3,0,1,0,1,0,0,1,1,1,1,0,0,1,7,2,82,77,80,63,99,3
1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,1,1,0,1,1,1,0,0,1,5,3,95,88,71,82,78,0
1,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1,0,0,0,1,1,1,0,1,5,3,66,81,66,85,76,2
1,1,0,1,0,1,0,1,0,0,0,0,1,3,0,0,1,1,1,0,0,0,1,1,0,1,0,7,3,76,69,75,87,77,2
1,1,1,0,0,0,0,1,0,1,0,0,0,3,1,1,1,0,1,1,0,0,1,1,0,0,1,6,3,99,61,60,86,81,0
1,1,1,1,0,1,0,0,1,0,0,0,0,4,0,1,0,1,1,1,0,1,1,0,0,0,0,4,2,87,83,83,81,72,0
1,1,0,1,1,0,0,0,0,0,0,0,1,4,0,0,1,1,1,1,0,0,1,1,0,0,1,6,0,79,85,96,88,74,0
0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0,71,81,97,63,92,1
1,1,0,0,1,1,0,0,0,0,0,0,0,3,0,1,1,1,1,1,0,1,1,1,0,1,1,5,2,68,64,79,98,74,2
0,1,0,1,0,0,1,1,0,0,0,1,0,4,1,1,0,0,0,1,0,1,1,1,1,1,1,7,3,61,80,97,60,72,3
0,0,1,0,1,0,0,1,0,1,0,1,0,3,0,0,0,0,1,0,0,1,1,1,1,1,1,7,0,68,83,82,71,89,1
0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,1,0,0,0,4,2,71,85,62,92,88,2
0,1,0,0,1,0,1,1,0,0,0,0,1,3,1,1,0,1,0,1,0,1,0,1,1,1,0,6,2,80,96,81,68,86,3
0,1,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,1,0,0,1,0,0,1,0,1,4,2,90,93,82,74,83,1
0,1,0,0,0,1,0,1,0,1,0,0,0,3,1,0,0,1,1,0,1,0,1,0,1,1,1,4,2,91,94,94,66,86,1
1,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,0,0,1,0,1,0,1,1,1,5,3,72,80,77,88,93,1
0,1,0,0,0,1,0,1,0,1,0,0,0,3,1,0,0,0,0,0,1,1,1,0,1,1,1,7,1,65,70,79,65,84,3
1,1,1,1,1,0,0,1,0,0,1,0,0,4,0,0,1,1,0,0,0,0,1,1,0,0,1,6,1,90,64,75,85,83,2
1,0,0,1,0,1,0,0,0,1,1,0,1,4,0,0,0,0,0,0,1,1,1,0,1,0,1,4,1,91,91,93,65,85,1
1,0,1,1,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,1,0,0,0,1,0,0,0,4,3,92,87,77,94,98,2
0,0,0,0,0,0,1,1,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,1,1,6,0,74,89,79,82,99,3
1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,0,0,1,0,1,0,5,1,82,64,61,85,73,0
0,0,0,1,0,1,1,1,1,0,0,1,0,3,0,1,0,0,1,1,1,1,0,0,1,0,1,7,0,59,71,81,73,86,3
1,1,1,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,1,1,1,0,0,1,6,0,81,86,96,87,86,0
1,0,0,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,7,1,69,96,95,81,88,1
1,1,0,1,0,1,0,1,0,0,0,1,0,3,1,1,1,1,1,1,0,0,1,0,0,0,0,6,0,80,69,94,90,70,2
0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,1,0,1,6,2,71,73,99,50,88,3
0,1,0,1,0,0,0,1,0,1,1,0,0,4,1,0,1,1,1,1,0,0,0,1,0,1,0,7,0,85,91,73,93,71,2
0,1,0,1,0,0,0,1,0,0,1,1,1,3,1,0,1,0,0,0,0,1,1,1,1,0,1,6,2,84,94,82,88,90,1
1,1,1,0,0,0,0,0,1,0,1,1,1,4,0,1,0,1,1,1,1,0,1,1,0,0,1,4,1,93,71,80,98,89,0
1,1,0,0,1,0,1,1,0,0,0,0,0,4,0,1,1,1,0,0,0,1,1,1,0,0,1,6,2,93,68,73,93,74,0
0,0,0,1,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0,1,1,0,1,1,0,0,1,6,2,56,73,67,73,81,3
1,1,0,1,1,0,0,0,0,0,1,0,1,4,0,1,1,0,1,1,0,0,1,0,1,1,1,6,2,87,96,74,84,88,0
1,1,0,0,0,1,1,1,0,1,1,1,1,3,1,0,0,1,1,1,1,1,1,0,1,0,1,4,2,68,92,92,89,99,1
1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,0,1,1,0,1,0,1,1,0,1,1,5,1,99,93,90,97,75,2
1,1,1,1,1,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,1,0,1,1,1,0,1,7,2,99,79,61,91,99,2
0,0,1,1,1,0,1,0,0,0,0,0,0,3,0,1,1,1,1,0,0,1,1,1,0,0,0,4,0,90,74,80,98,73,0
1,0,0,1,1,0,0,0,1,0,0,0,0,3,1,1,0,1,1,0,1,0,0,1,0,1,1,7,1,99,68,69,88,71,2
0,1,1,1,1,0,0,0,0,0,1,0,0,3,0,0,1,1,1,0,0,0,1,1,0,0,1,7,2,76,65,94,89,72,0
1,0,0,0,1,1,0,1,0,0,0,0,1,4,0,1,0,1,0,1,1,0,0,1,0,1,1,6,0,74,97,92,89,82,3
1,1,0,0,0,1,1,1,0,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,1,1,1,7,2,61,75,84,62,78,3
